name,link,bio,image,special_id,collected_at
Zak Risinger,https://curatorsintl.org/about/collaborators/7965-zak-risinger,"Zak Risinger is an independent curator and cultural member of the Cherokee Nation who has consulted museums throughout the United States and Canada on best practices to engage audiences with Indigenous art and artifacts. He has worked extensively with the MET, American Museum of Natural History, and Philadelphia Museum of Art. While serving as the New York City Creative Manager for Museum Hack, he curated countless specially crafted museum experiences reimagining existing museum collections through the lens of a multitude of varied topics including: adversity, leadership, sex, magic, teamwork, feminism, LGBTQIA culture, and true crime. He has served as a Curatorial Fellow at The Kupferberg Holocaust Center where he curated educational material and crafted programming facilitating conversations illuminating the contemporary Native experience and the ramifications of centuries of violence and genocide leveraged against Indigenous people in North America. Zak has also served as a DEI consultant for theatrical productions on Broadway where works to educate the company and craft meaningful, unique land acknowledgments which utilize themes and/or specific content from the productions and incite specific calls to action. He holds a B.F.A. in Musical Theatre from The University of Oklahoma and a M.A. in Museum Studies through a partnership with CUNY and The New-York Historical Society, focusing on Diversity and Inclusion of Voices.
The Backroom",https://curatorsintl.org/images/Backroom_01_web.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Favour Ritaro,https://curatorsintl.org/about/collaborators/23669-favour-ritaro,"Favour Ritaro is a Nigerian curator whose practice delves into the complexities of personal and cultural identities, nationhood, and gender. Her work challenges our understanding of the past, its influence on the present, and its impact on future generations.
She holds a BA in Art History from Obafemi Awolowo University, Nigeria, and an MPS in Arts and Cultural Management from Pratt Institute. She is currently pursuing an M.A. in Curatorial Practice at the University of Bergen, Norway.
Favour’s recent projectI Hope This Helps, a multi-sensory exhibition by Harlem-based artist Samiya Bashir, is currently on view at The Africa Center, New York.",https://curatorsintl.org/images/Professional_Headshot_Favour_Ritaro.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Alicia Ritson,https://curatorsintl.org/about/collaborators/7692-alicia-ritson,"Alicia Ritson is a NYC based curator and writer. She was the Marcia Tucker Senior Research Fellow at the New Museum 2013-2017, where she curated ""Pursuing the Unpredictable: The New Museum 1977-2017"" (2017), and co-curated ""A.K. Burns: The Resource Room"" (2017), “Cheryl Donegan: Scenes + Commercials” (2016), “Histories of Sexuality” (2015), “Chris Ofili: When Shadows Where Shortest” (2014), and “The Center for Temporary Translation” (2014), among others. At other venues her exhibitions have included “Kelly Nipper: Circle Circle” (2013), and “A Sudden, Sharp, Hot Stink of Fox” (2012), both at CCS Bard, Annandale-on-Hudson; “These Gifts Must Always Move” (2010), at Sutton Gallery Project Space, Melbourne; and “In Lieu of Unity/En lugar de la unidad” (2010), at Ballroom Marfa, TX, where she was Associate Curator 2006-2010. Ritson received an MA from the Center for Curatorial Studies at Bard College, where her thesis examined Heidegger’s concept of “animal captivation” as a means for understanding world-building. She is co-editor of the forthcoming volumeOut of Bounds: The Collected Writings of Marcia Tucker, (MIT Press and New Museum) and her writing has been published in exhibition catalogues as well asArtforum, Kaleidoscope, New York Magazine, and Art & Australia.",https://curatorsintl.org/images/Unbag_Image_New.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Kari Rittenbach,https://curatorsintl.org/about/collaborators/22900-kari-rittenbach,"Photo: Angele Balducci
Photo: Angele Balducci
Kari Rittenbach is a critic and curator based in New York. Her writing has appeared inAfterall,Artforum,Frieze,Flash Art,Downtown Critic,Paper Monument,May Revue,Mousse,Texte zur Kunst, and numerous artist books and museum catalogues. She has organized exhibitions, events, and screenings for the Chisenhale Gallery and the ICA, London; the National Gallery of Denmark, Copenhagen; Fondazione Sandretto Re Rebaudengo, Turin; Galerie Emanuel Layr and FC Gloria, Vienna; Pacific NW Film Center and Yale Union, Portland; Jacob Lawrence Gallery, University of Washington, Seattle; Jenny's and Echo Park Film Center, Los Angeles; Friends Indeed Gallery, San Francisco; the Newark Museum of Art, New Jersey; and the Museum of Modern Art, The Kitchen, Artists Space, Sculpture Center, Ortuzar Projects and Svetlana Gallery in New York City. She is an Assistant Curator at MoMA PS1, where she has organized the exhibitionsReynaldo Rivera: Fistful of Love / También la belleza(with Lauren Mackler, 2024) andOnyeka Igwe: A Repertoire of Protest(No Dance, No Palaver) (2023), as well as commissions by Stewart Uoo, Raque Ford, Alex Tatarsky, and Poncili Creación. At PS1, she curates the music series Warm Up and worked on the mid-career surveyRirkrit Tiravanija: A LOT OF PEOPLE(2023). She is a visiting critic at the Yale School of Art.",https://curatorsintl.org/images/RITTENBACH_photo_Angele_Balducci_2023_2.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Laura Rivera-Ayala,https://curatorsintl.org/about/collaborators/22936-laura-rivera-ayala,,https://curatorsintl.org/images/Screen_Shot_2023_05_02_at_5.13.32_PM.png?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Thaís Rivitti,https://curatorsintl.org/about/collaborators/5569-thas-rivitti,"Thaís Rivitti is an art critic and curator that lives and works in São Paulo, Brazil. As an art critic, Rivitti has contributed articles for various Brazilian magazines, includingBravo!, Número,andArs. She has published books on contemporary Brazilian artists, such as Beatriz Milhazes, Carmela Gross, and Leda Catunda. Rivitti has worked at the Center for Research and Curation of Museum of Modern Art of São Paulo (2007), and on Monica Nador's panoramic exhibition at the Pinacoteca do Estado de São Paulo Museum (2010). She currently runs Ateliê 397, an independent art space in Vila Madalena, with Brazilian artist Marcelo Amorim. Ateliê 397 is a space dedicated to the circulation and production of contemporary art in the form of exhibitions, interdisciplinary events, video art sessions, performances, and happenings. In this space, Rivitti curatedREC GRUwith a collective of artists from Recife (in northeastern Brazil), andWhere the River Endswith an artist collective from Pará (in northern Brazil). In addition, she organizedIndependent Spaces project, a national award-winning exhibition, which featured work of more than five independent arts spaces around Brazil. Rivitti served as editor for the following publications:Independent Spaces(2010) andNino Cais: poems and songs. She is a co-collaborator with other young curators on the online magazine of art criticism,Maré.",https://curatorsintl.org/images/Symposium.JPG?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Dylan Robinson,https://curatorsintl.org/about/collaborators/7694-dylan-robinson,"Dylan Robinson is a xwélméxw artist and writer of Stó:lō descent, and the Canada Research Chair in Indigenous Arts at Queen’s University. His current work focuses on the return of Indigenous songs to communities who were prohibited by law to sing them as part of the Indian Act from 1882‒1951. Robinson’s previous publications include the edited volumesMusic and Modernity Among Indigenous Peoples of North America(2018);Arts of Engagement: Taking Aesthetic Action in and Beyond the Truth and Reconciliation Commission of Canada(2016) andOpera Indigene(2011). His monograph,Hungry Listening, is was published in early 2020 with Minnesota University Press.
Soundings: An Exhibition in Five Parts",https://curatorsintl.org/images/Dylan_Robinson.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Bri Robinson,https://curatorsintl.org/about/collaborators/24050-bri-robinson,"Bri Robinson
Bri Robinson
Bri Robinson is a digital griot, art historian, and midwestern propagandist with a focus on the intersections of art, technology, and the sociological. They hold a B.A. from Kent State University in Sociology and Art History, along with a Master’s degree in Modern and Contemporary Art History from the School of the Art Institute of Chicago (SAIC). Bri has an extensive background in curatorial research, historical conservation, and museum education, honed through roles at prestigious institutions such as the Cleveland Museum of Art, the Studio Museum of Harlem, and the Kent State University Museum. Their work has consistently centered on amplifying perspectives from Black Midwesterners, both through traditional curatorial practices and innovative digital platforms.
As the co-founder ofWITH(IN).DIGITAL, a pioneering initiative dedicated to supporting Black artists and creatives, Bri has become well-versed in digital media’s role in contemporary art. This initiative has seen successful collaborations such as E-Merge: Intersections of the Black Midwest through SPACES' Satellite Fund and Into the Respite with the Studio Museum of Harlem, underscoring Bri’s commitment to exploring the social intersections of race, gender and sexuality, along with the implications of art and technology.",https://curatorsintl.org/images/Bri_Robinson.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
José Roca,https://curatorsintl.org/about/collaborators/4388-jos-roca,"José Roca is a Colombian curator living and working in Bogotá. He is currently the Artistic Director of FLORA ars+natura, an independent space for contemporary art in Bogotá. For a decade, he managed the arts program at Banco de la República in Bogotá. Roca was a co-curator of the I Poly/graphic Triennial in San Juan, Puerto Rico (2004); the 27th Bienal de São Paulo, Brazil (2006); and the Encuentro de Medellín MDE07 (2007); and was the Artistic Director of Philagrafika 2010, Philadelphia’s international Triennial celebrating print in contemporary art. He served on the awards jury for the 52nd Venice Biennial (2007), and was the chief curator of the 8 Bienal do Mercosul in Porto Alegre, Brazil (2011). He is the author ofTranspolitical: art in Colombia 1992-2012.
Project 35
Phantasmagoria: Specters of Absence
Performance Now
Mapped Art",https://curatorsintl.org/images/Jose_Roca_photo_by_Alejandra_Quintero.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Julie Rodrigues Widholm,https://curatorsintl.org/about/collaborators/7954-julie-rodrigues-widholm,"Julie Rodrigues Widholm is the director of the Berkeley Art Museum and Pacific Film Archive (BAMPFA) at UC Berkeley, since 2020. Previously, she was the director and chief curator of the DePaul Art Museum in Chicago, where she curated exhibitions of many chicago-based and international artists, including Whitney Bradshaw, Brendan Fernandes, Ângela Ferreira, Julia Fish, Beverly Fresh, Eric J. Garcia, Karolina Gnatowski, Barbara Jones-Hogu, Betsy Odom, among others. Prior to 2015, when she joined the DePaul Art Museum, Rodrigues Widholm was curator at the Museum of Contemporary Art, Chicago, where she curated curated survey such asEscultura Social: A New Generation of Art in Mexico CityandUnbound: Contemporary Art after Frida Kahlo, as well as solo exhibitions of Rashid Johnson, Amalia Pica, Cauleen Smith, Kathryn Andrews, and Amanda Ross-Ho.
Jess: To and From the Printed Page",https://curatorsintl.org/images/EXPO2017_MitchCannof_02_1200x800_2.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
